Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Abarth,595,1.4,2018,Petrol,Coupe,Blue,Brescia,Automatic,https://www.trova-automobile.it/auto/annuncio/abarth-595-14-turbo-t-jet-160-cv-pista-fari-xeno-led-benzina/1/20227133,6,16900,79000,118.0,Italy
Audi,Q5,2.0 45 TFSI quattro S tronic,2019,Petrol,Suv,Gray,Torino,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q5-45-tfsi-quattro-s-tronic-business-advanced-benzina/1/20351509,6,36950,57559,182.0,Italy
Fiat,500 X,1.3 multijet,2023,Diesel,Crossover,Blue,Cesena,Manual,https://www.trova-automobile.it/auto/annuncio/fiat-500x-13-mjt-95cv-sport-full-optional-my23-diesel/1/20544463,6,18950,28000,70.0,Italy
Fiat,500 X,1.3 multijet,2023,Diesel,Crossover,Black,Cesena,Manual,https://www.trova-automobile.it/auto/annuncio/fiat-500x-13-mjt-95cv-sport-full-optional-my23-diesel/1/20544466,6,19450,21000,70.0,Italy
Fiat,500 X,1.3 multijet,2023,Diesel,Crossover,Gray,Cesena,Manual,https://www.trova-automobile.it/auto/annuncio/fiat-500x-13-mjt-95cv-sport-full-optional-my23-diesel/1/20544468,6,19850,18000,70.0,Italy
Volvo,Xc90,3.2 AWD,2020,Diesel,Suv,Black,Roma,Automatic,https://www.trova-automobile.it/auto/annuncio/volvo-xc90-b5-d-awd-geartronic-momentum-pro-telecamera-elettricadiesel/1/20368460,6,43900,44900,175.0,Italy
Audi,A7,2.0 40 TDI quattro,2023,Diesel,Sedan,Black,Brindisi,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-a7-spb-40-20-tdi-quattro-ultra-s-tronic-s-line-tetto-elettricadiesel/1/20445521,6,62900,27298,152.0,Italy
Mercedes Benz,Slk-Class,200 K,2010,Petrol,Convertible,Black,Verona,Automatic,https://www.trova-automobile.it/auto/annuncio/mercedes-benz-slk-200-kompressor-184cv-grand-edition-benzina/1/20540552,5,19900,46000,137.0,Italy
Volkswagen,Touareg,3.0 TDI V6,2011,Diesel,Suv,Gray,Pavia,Automatic,https://www.trova-automobile.it/auto/annuncio/volkswagen-touareg-30-tdi-v6-245-cv-4motion-executive-diesel/1/20513116,5,14900,187000,182.0,Italy
Peugeot,3008,1.6 BlueHDI,2018,Diesel,Crossover,Gray,Este,Automatic,https://www.trova-automobile.it/auto/annuncio/peugeot-3008-bluehdi-120-ss-eat6-business-diesel/1/20395858,6,16990,134000,89.0,Italy
Peugeot,3008,2.0 bluehdi,2018,Diesel,Crossover,White,Palermo,Manual,https://www.trova-automobile.it/auto/annuncio/peugeot-3008-bluehdi-150-ss-gt-line-diesel/1/20365790,6,21490,122000,111.0,Italy
Land Rover,Range Rover,5.0,2015,Diesel,Suv,Gray,Livorno,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-30-tdv6-vogue-diesel/1/20280968,6,39500,141121,185.0,Italy
Land Rover,Evoque,2.0,2017,Diesel,Suv,Gray,Calcinato,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20-td4-150-cv-5p-se-dynamic-tetto-navi-garanzi-diesel/1/20536014,6,17400,176500,111.0,Italy
Land Rover,Evoque,2.0,2017,Diesel,Suv,Black,Rodigo,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-td4-150-cv-hsexenonnevipelle-totauto4x4-diesel/1/20486370,6,18900,147000,111.0,Italy
Land Rover,Evoque,2.0,2017,Diesel,Suv,White,Livorno,Manual,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20-td4-150-cv-5p-hse-cerchi19-diesel/1/20529183,6,19000,143181,111.0,Italy
Land Rover,Evoque,2.0,2017,Diesel,Suv,White,Montichiari,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-evoque-20-td4-150-cv-5p-hse-diesel/1/20489918,6,21900,100000,111.0,Italy
Porsche,Boxster,2.7,2014,Petrol,Convertible,Gray,Parma,Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-boxster-27-pdk-uniproprietario-benzina/1/20420120,6,46900,98000,197.0,Italy
