Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Renault,Megane,1.6 dci,2017,Diesel,Hatchback,Black,Aleksandrów Łódzki,Automatic,https://automotodeal.pl/megane/renault-megane--16-dci-130-km-intens-navi-full-ledsalon-pl-bezwypadkowy-fvat23procentaso.html,6,11464.35,158554,95.0,Poland
Renault,Espace,1.6,2017,Diesel,Mpv,Gray,Otmuchów,Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-panorama-blis-7-osob-skora-masaze.html,6,18653.46,135813,117.0,Poland
Opel,Antara,2.0 CDTi,2010,Diesel,Crossover,Silver,Mysłowice,Automatic,https://automotodeal.pl/antara/opel-antara-zobacz-opis--w-podanej-cenie-roczna-gwarancja.html,5,5295.9800000000005,203000,110.0,Poland
Opel,Mokka,1.6,2018,Diesel,Crossover,Gray,Słupsk,Automatic,https://automotodeal.pl/mokka/opel-mokka-16-cdti-136-km-bluetooth-nawigacja-kamera-cofania-grzana-kier.html,6,13823.0,75414,99.0,Poland
Renault,Espace,1.6,2018,Diesel,Mpv,Gray,Otmuchów,Automatic,https://automotodeal.pl/v-2015-/renault-espace-initiale-paris-bosse-4control-acc-panorama-blis-nawi-skora-masaz-7-os.html,6,19716.98,113655,117.0,Poland
Hyundai,I40,1.7 CRDi,2017,Diesel,Wagon,Black,Gdańsk,Manual,https://automotodeal.pl/i40/hyundai-i40-p-salon-f-vat-23procent-podgrzewane-fotele--tempomat-cz-pakowaniaalufe.html,6,12527.640000000001,136237,103.0,Poland
Nissan,Qashqai,1.2,2017,Petrol,Crossover,Red,Strzegom,Automatic,https://automotodeal.pl/qashqai/nissan-qashqai-12-benzyna-116km--n-connecta--panorama--salon-pl--1-wlasciciel.html,6,14867.43,58126,85.0,Poland
Opel,Corsa,1.4,2013,Petrol,Hatchback,Black,Częstochowa,Manual,https://automotodeal.pl/dcorsa/opel-corsa-14-stan-idealny-100procentbezwypadkowy-1wl-pelny-serwis-z-niemiec-oplacony.html,5,4360.110000000001,112355,63.0,Poland
Nissan,Qashqai,1.6,2019,Diesel,Crossover,Gray,Otmuchów,Manual,https://automotodeal.pl/qashqai/nissan-qashqai-4-kamery-nawi-alusy-18---line-assist--panorama-relingi-ledy-automat.html,6,16951.920000000002,141373,95.0,Poland
Jaguar,Xf,2.7 d,2009,Diesel,Sedan,Black,Mogilno,Automatic,https://automotodeal.pl/x250-2007-2015/jaguar-xf-stan-idealny--mocno-doinwestowany--wyposazony-oplacony-piekny-.html,5,6785.0,206000,152.0,Poland
Renault,Megane,1.5,2018,Diesel,Hatchback,Gold,Gdańsk,Automatic,https://automotodeal.pl/megane/renault-megane-psalon-vat-23procent-alu-navi-led-klima-cz-park-przod-tyl-el-szyb.html,6,12740.390000000001,81151,80.0,Poland
Peugeot,308,1.2 vti,2017,Petrol,Hatchback,Gray,Mysłowice,Manual,https://automotodeal.pl/peugeot/peugeot-308-navipanel-dotykkamerapdcespklimatronikalutempbtgwar-vgs-.html,6,9143.65,51000,80.0,Poland
Mazda,5,1.6,2013,Diesel,Mpv,Gray,Chełmno,Automatic,https://automotodeal.pl/5/mazda-5-7-osobowa-.html,5,5083.46,180160,85.0,Poland
Toyota,Yaris,1.4,2015,Diesel,Hatchback,Red,Częstochowa,Manual,https://automotodeal.pl/yaris/toyota-yaris-14d-stan-idealny-100procentbezwypakowa-serwis-toyota--z-niemiec-oplacony.html,6,4424.05,378155,66.0,Poland
Mercedes Benz,Clk-Class,230 K,2000,Petrol,Convertible,Silver,Głogówek,Manual,https://automotodeal.pl/osobowe/mercedes-clk-230-nr-001-roadster-kompressor-197-km-avantgarde-2000-r.html,3,5295.9800000000005,272761,144.0,Poland
