Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Renault,Captur,1.3,2022,Petrol,Suv,Black,NA,Automatic,https://www.leasingsh.ro/renault-captur-2022-REN49153.html,6,20990,7149,104.0,Romania
Mercedes Benz,Glc-Class,200,2020,Hybrid,Suv,Black,NA,Automatic,https://www.leasingsh.ro/mercedes-benz-glc-200-2020-MER53912.html,6,45101,56060,157.0,Romania
Mercedes Benz,Glc-Class,200,2020,Petrol,Suv,Beige,NA,Automatic,https://www.leasingsh.ro/mercedes-benz-glc-200-2020-MER53903.html,6,39989,47123,146.0,Romania
Mercedes Benz,Glc-Class,200,2020,Petrol,Suv,Black,NA,Automatic,https://www.leasingsh.ro/mercedes-benz-glc-200-2020-MER53990.html,6,40936,46434,146.0,Romania
Dacia,Duster,1.5 dCi,2018,Diesel,Suv,Black,NA,Manual,https://www.leasingsh.ro/dacia-duster-2018-DAC53674.html,6,15790,144583,85.0,Romania
Audi,Rsq8,4.0,2023,Petrol,Suv,Black,NA,Automatic,https://www.leasingsh.ro/audi-rs-q8-2023-AUD53855.html,6,136207,4379,447.0,Romania
Mitsubishi,Outlander,2.4,2019,Hybrid,Suv,Gray,NA,Automatic,https://www.leasingsh.ro/mitsubishi-outlander-2019-MIT53978.html,6,22450,48100,100.0,Romania
Ford,Ranger,2.0,2021,Diesel,Pickup,Gray,NA,Automatic,https://www.leasingsh.ro/ford-ranger-2021-FOR53962.html,6,34999,73888,158.0,Romania
Ds Automobiles,Ds 7 Crossback,2.0,2019,Diesel,Suv,White,NA,Automatic,https://www.leasingsh.ro/ds-automobiles-ds-7-crossback-2019-DSA53584.html,6,22700,150000,131.0,Romania
Renault,Kangoo,1.5 dCi,2017,Diesel,Pickup,White,NA,Manual,https://www.leasingsh.ro/renault-kangoo-2017-REN49454.html,6,10591,167500,67.0,Romania
Mercedes Benz,Gla-Class,220,2019,Petrol,Suv,Gray,NA,Automatic,https://www.leasingsh.ro/mercedes-benz-gla-220-2019-MER53878.html,6,31990,16925,137.0,Romania
Ford,Edge,2.0,2019,Diesel,Suv,White,NA,Automatic,https://www.leasingsh.ro/ford-edge-2019-FOR53819.html,6,27530,97583,177.0,Romania
Ford,Edge,2.0,2019,Diesel,Suv,Gray,NA,Automatic,https://www.leasingsh.ro/ford-edge-2019-FOR53795.html,6,28040,85000,177.0,Romania
Dacia,Duster,1.3,2021,Petrol,Suv,Orange,NA,Automatic,https://www.leasingsh.ro/dacia-duster-2021-DAC53788.html,6,17330,88000,111.0,Romania
Opel,Movano,2.3,2021,Diesel,Van,White,NA,Automatic,https://www.leasingsh.ro/opel-movano-l2h2-cutie-automata-2021-OPE49154.html,6,21991,97263,133.0,Romania
Mercedes Benz,Cls-Class,350,2019,Petrol,Sedan,Black,NA,Automatic,https://www.leasingsh.ro/mercedes-benz-cls-350-2019-MER53904.html,6,44387,63938,222.0,Romania
Škoda,Yeti,2.0,2012,Diesel,Crossover,Gray,Bucureşti,Manual,https://cautimasina.ro/skoda-yeti-2012-diesel-second-hand-info-65d9d2225cb87d738839045d,5,6890,210000,140.0,Romania
Land Rover,Range Rover Velar,2.0,2022,Diesel,Suv,White,NA,Automatic,https://www.leasingsh.ro/land-rover-range-rover-velar-2022-LAN54096.html,6,63799,29700,152.0,Romania
Volvo,Xc90,2.0,2016,Diesel,Suv,Black,NA,Automatic,https://www.leasingsh.ro/volvo-xc-90-2016-VOL53561.html,6,26500,235690,167.0,Romania
Volvo,Xc90,2.0,2016,Diesel,Suv,Blue,NA,Automatic,https://www.leasingsh.ro/volvo-xc-90-2016-VOL53540.html,6,26000,235690,167.0,Romania
Seat,Ateca,2.0,2017,Diesel,Suv,White,NA,Automatic,https://www.leasingsh.ro/seat-ateca-2017-SEA53549.html,6,15500,199532,141.0,Romania
Tesla,Model 3,electro,2019,Electric,Sedan,Black,NA,Automatic,https://www.leasingsh.ro/tesla-model-3-2019-TES53967.html,6,26999,127829,344.0,Romania
Ford,Transit,2.0,2017,Petrol,Van,White,NA,Manual,https://www.leasingsh.ro/ford-transit-4x4-2017-FOR49453.html,6,18921,153700,97.0,Romania
Ford,Kuga,2.0 TDCi,2019,Diesel,Suv,Gray,NA,Automatic,https://www.leasingsh.ro/ford-kuga-2019-FOR53803.html,6,18819,56205,111.0,Romania
Volvo,Xc60,2.0,2018,Diesel,Crossover,Black,Bucureşti,Automatic,https://cautimasina.ro/volvo-xc60-2018-diesel-second-hand-info-65c484d0a289d38a56fe2fd6,6,29988,143000,190.0,Romania
Volvo,Xc60,2.0,2018,Diesel,Crossover,Gray,Bucureşti,Automatic,https://cautimasina.ro/volvo-xc60-2018-diesel-second-hand-info-65c4845da289d38a56fe2f56,6,27013,137000,190.0,Romania
Nissan,Navara,3.3,2019,Diesel,Pickup,Blue,Bucureşti,Manual,https://cautimasina.ro/nissan-navara-2019-diesel-second-hand-info-65cf0bf8455200e9618a6ce6,6,17990,161333,163.0,Romania
Volkswagen,Polo,1.0,2019,Petrol,Hatchback,Gray,Bucureşti,Manual,https://cautimasina.ro/volkswagen-polo-2019-benzina-second-hand-info-65d9db5010e2801a6f5e1f66,6,10289,47192,65.0,Romania
Volkswagen,Polo,1.0,2019,Petrol,Hatchback,Gray,Bucureşti,Manual,https://cautimasina.ro/volkswagen-polo-2019-benzina-second-hand-info-65d9d32610e2801a6f5e14ef,6,10389,39676,65.0,Romania
Volkswagen,Polo,1.0,2019,Petrol,Hatchback,Gray,Bucureşti,Manual,https://cautimasina.ro/volkswagen-polo-2019-benzina-second-hand-info-65d4e1210bb2b484d7a7de23,6,10289,30890,65.0,Romania
Volkswagen,Polo,1.0,2019,Petrol,Hatchback,Gray,Bucureşti,Manual,https://cautimasina.ro/volkswagen-polo-2019-benzina-second-hand-info-65e315b024c314cc11efb22b,6,10689,26338,65.0,Romania
Renault,Koleos,2.0 dCi,2018,Diesel,Suv,Beige,NA,Automatic,https://cautimasina.ro/renault-koleos-2018-diesel-second-hand-info-65e0364adf5f293b5af9e5bd,6,21000,181000,177.0,Romania
